transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange
tx_0007439,2025-06-10 09:31:24,MCD,250.66,191,sell,NYSE
tx_0002053,2025-06-10 09:31:25,NVDA,201.39,961,buy,NASDAQ
tx_0000872,2025-06-10 09:31:27,PYPL,250.83,630,buy,NASDAQ
tx_0004761,2025-06-10 09:31:27,BRK.B,281.1,783,sell,NYSE
tx_0002408,2025-06-10 09:31:28,NVDA,202.55,438,buy,NASDAQ
tx_0000126,2025-06-10 09:31:28,MA,350.89,532,sell,NYSE
tx_0001163,2025-06-10 09:31:30,TSLA,702.29,721,sell,NASDAQ
tx_0007056,2025-06-10 09:31:30,JNJ,169.14,135,sell,NYSE
tx_0009641,2025-06-10 09:31:40,FB,328.63,699,buy,NASDAQ
tx_0005751,2025-06-10 09:31:42,PEP,150.59,764,sell,NYSE
tx_0003495,2025-06-10 09:31:47,NFLX,497.54,284,buy,NASDAQ
tx_0007964,2025-06-10 09:31:50,GOOGL,2824.08,231,sell,NASDAQ
tx_0003290,2025-06-10 09:31:51,PYPL,249.51,437,buy,NASDAQ
tx_0004078,2025-06-10 09:31:54,AAPL,149.59,988,sell,NASDAQ
tx_0007830,2025-06-10 09:31:54,AMZN,3522.36,130,buy,NASDAQ
tx_0006672,2025-06-10 09:31:55,AAPL,150.5,885,buy,NASDAQ
tx_0002942,2025-06-10 09:31:58,AAPL,149.81,744,buy,NASDAQ
tx_0001402,2025-06-10 09:32:00,WMT,139.96,473,sell,NYSE
tx_0006237,2025-06-10 09:32:04,BRK.B,277.64,298,sell,NYSE
tx_0004318,2025-06-10 09:32:05,PG,138.89,247,sell,NYSE
tx_0007128,2025-06-10 09:32:06,NFLX,496.21,887,buy,NASDAQ
tx_0000153,2025-06-10 09:32:06,NFLX,492.61,621,buy,NASDAQ
tx_0000342,2025-06-10 09:32:10,GOOGL,2831.58,730,buy,NASDAQ
tx_0005747,2025-06-10 09:32:16,JNJ,169.0,496,buy,NYSE
tx_0001349,2025-06-10 09:32:18,DIS,180.41,203,buy,NYSE
tx_0002285,2025-06-10 09:32:19,PYPL,251.3,982,buy,NASDAQ
tx_0002490,2025-06-10 09:32:20,PYPL,249.6,570,sell,NASDAQ
tx_0002294,2025-06-10 09:32:22,FB,330.34,483,buy,NASDAQ
tx_0000253,2025-06-10 09:32:27,TSLA,697.73,375,buy,NASDAQ
tx_0003304,2025-06-10 09:32:29,JNJ,169.71,735,sell,NYSE
tx_0007315,2025-06-10 09:32:31,MA,350.6,183,buy,NYSE
tx_0004338,2025-06-10 09:32:41,NVDA,204.34,152,sell,NASDAQ
tx_0007327,2025-06-10 09:32:43,BRK.B,280.49,592,sell,NYSE
tx_0008500,2025-06-10 09:32:46,WMT,140.18,290,sell,NYSE
tx_0006291,2025-06-10 09:32:48,TSLA,700.38,424,buy,NASDAQ
tx_0007642,2025-06-10 09:32:55,FB,329.28,332,sell,NASDAQ
tx_0000551,2025-06-10 09:32:56,FB,331.64,685,sell,NASDAQ
tx_0002591,2025-06-10 09:32:57,BRK.B,278.81,281,sell,NYSE
tx_0009619,2025-06-10 09:32:59,V,219.84,732,sell,NYSE
tx_0001767,2025-06-10 09:33:03,NVDA,201.99,701,sell,NASDAQ
tx_0009284,2025-06-10 09:33:06,ADBE,600.72,358,buy,NASDAQ
tx_0004062,2025-06-10 09:33:13,DIS,182.01,239,sell,NYSE
tx_0008222,2025-06-10 09:33:13,TSLA,691.96,652,sell,NASDAQ
tx_0006269,2025-06-10 09:33:14,FB,333.62,132,buy,NASDAQ
tx_0000297,2025-06-10 09:33:19,AAPL,150.62,686,buy,NASDAQ
tx_0009243,2025-06-10 09:33:20,V,219.1,160,sell,NYSE
tx_0008048,2025-06-10 09:33:34,MSFT,298.46,705,sell,NASDAQ
tx_0000814,2025-06-10 09:33:34,FB,333.91,423,buy,NASDAQ
tx_0009962,2025-06-10 09:33:34,AMZN,3576.06,626,sell,NASDAQ
tx_0007788,2025-06-10 09:33:40,GOOGL,2829.61,756,sell,NASDAQ
tx_0005310,2025-06-10 09:33:41,PG,141.58,684,buy,NYSE
tx_0003179,2025-06-10 09:33:45,BRK.B,276.03,390,sell,NYSE
tx_0009187,2025-06-10 09:33:46,BRK.B,276.29,656,sell,NYSE
tx_0005715,2025-06-10 09:33:47,BRK.B,279.36,721,sell,NYSE
tx_0000617,2025-06-10 09:33:48,MA,347.12,817,buy,NYSE
tx_0009655,2025-06-10 09:33:53,AAPL,148.7,654,buy,NASDAQ
tx_0007496,2025-06-10 09:33:54,MCD,248.56,613,sell,NYSE
tx_0003915,2025-06-10 09:33:56,MSFT,301.46,757,sell,NASDAQ
tx_0003005,2025-06-10 09:34:00,NFLX,500.28,593,buy,NASDAQ
tx_0009384,2025-06-10 09:34:03,NVDA,203.78,969,sell,NASDAQ
tx_0009578,2025-06-10 09:34:08,ADBE,,166,buy,NASDAQ
tx_0009270,2025-06-10 09:34:12,AAPL,148.91,891,buy,NASDAQ
tx_0003752,2025-06-10 09:34:13,MSFT,301.76,961,sell,NASDAQ
tx_0007269,2025-06-10 09:34:16,PG,142.01,216,sell,NYSE
tx_0005660,2025-06-10 09:34:17,BRK.B,280.22,556,sell,NYSE
tx_0008226,2025-06-10 09:34:17,NFLX,495.3,169,buy,NASDAQ
tx_0007445,2025-06-10 09:34:18,AAPL,148.93,371,buy,NASDAQ
tx_0008607,2025-06-10 09:34:20,WMT,138.49,104,buy,NYSE
tx_0007677,2025-06-10 09:34:20,GOOGL,2813.55,504,buy,NASDAQ
tx_0008150,2025-06-10 09:34:20,NFLX,497.01,895,sell,NASDAQ
tx_0009977,2025-06-10 09:34:21,PG,141.41,144,buy,NYSE
tx_0001644,2025-06-10 09:34:21,MA,346.01,438,buy,NYSE
tx_0002953,2025-06-10 09:34:24,BRK.B,279.57,889,buy,NYSE
tx_0003346,2025-06-10 09:34:24,AAPL,150.03,693,sell,NASDAQ
tx_0004096,2025-06-10 09:34:33,MSFT,299.2,936,sell,NASDAQ
tx_0005459,2025-06-10 09:34:33,NVDA,201.5,588,sell,NASDAQ
tx_0008325,2025-06-10 09:34:38,MA,346.23,532,sell,NYSE
tx_0009091,2025-06-10 09:34:39,AMZN,3551.01,927,sell,NASDAQ
tx_0004446,2025-06-10 09:34:40,GOOGL,2829.89,445,sell,NASDAQ
tx_0002851,2025-06-10 09:34:43,FB,334.55,791,sell,NASDAQ
tx_0004223,2025-06-10 09:34:44,AAPL,150.1,907,sell,NASDAQ
tx_0004938,2025-06-10 09:34:46,PEP,150.31,509,buy,NYSE
tx_0008889,2025-06-10 09:35:02,FB,332.86,744,buy,NASDAQ
tx_0009733,2025-06-10 09:35:03,PYPL,250.0,871,buy,NASDAQ
tx_0000214,2025-06-10 09:35:10,MSFT,298.01,608,buy,NASDAQ
tx_0006203,2025-06-10 09:35:13,FB,333.52,879,sell,NASDAQ
tx_0002034,2025-06-10 09:35:15,FB,331.48,299,sell,NASDAQ
tx_0006918,2025-06-10 09:35:19,PG,141.97,634,buy,NYSE
tx_0008308,2025-06-10 09:35:20,TSLA,691.38,492,sell,NASDAQ
tx_0009754,2025-06-10 09:35:23,PEP,149.5,328,buy,NYSE
tx_0001828,2025-06-10 09:35:24,NFLX,499.05,112,buy,NASDAQ
tx_0009893,2025-06-10 09:35:24,PG,140.22,792,buy,NYSE
tx_0007801,2025-06-10 09:35:28,WMT,140.03,932,buy,NYSE
tx_0005187,2025-06-10 09:35:31,WMT,139.3,808,buy,NYSE
tx_0008124,2025-06-10 09:35:31,PEP,150.14,594,sell,NYSE
tx_0007896,2025-06-10 09:35:32,PG,139.96,642,sell,NYSE
tx_0001011,2025-06-10 09:35:32,PYPL,249.23,887,sell,NASDAQ
tx_0001445,2025-06-10 09:35:33,ADBE,601.47,813,buy,NASDAQ
tx_0009466,2025-06-10 09:35:40,JNJ,171.05,496,buy,NYSE
tx_0006848,2025-06-10 09:35:41,NVDA,203.35,179,sell,NASDAQ
tx_0007961,2025-06-10 09:35:41,PYPL,251.79,612,buy,NASDAQ
tx_0008475,2025-06-10 09:35:46,AMZN,3561.35,655,buy,NASDAQ
tx_0001113,2025-06-10 09:35:52,AMZN,3512.71,839,sell,NASDAQ
tx_0008069,2025-06-10 09:35:57,MA,348.98,999,buy,NYSE
tx_0007985,2025-06-10 09:35:59,PYPL,253.5,909,buy,NASDAQ
tx_0005507,2025-06-10 09:36:08,DIS,183.69,889,sell,NYSE
tx_0004708,2025-06-10 09:36:08,KO,55.91,385,buy,NYSE
tx_0009200,2025-06-10 09:36:09,GOOGL,2847.18,343,sell,NASDAQ
tx_0003299,2025-06-10 09:36:14,JNJ,168.84,907,sell,NYSE
tx_0004015,2025-06-10 09:36:15,JNJ,169.27,162,buy,NYSE
tx_0008573,2025-06-10 09:36:17,GOOGL,2826.52,953,buy,NASDAQ
tx_0008212,2025-06-10 09:36:18,BRK.B,276.94,273,buy,NYSE
tx_0001755,2025-06-10 09:36:18,PEP,149.97,379,buy,NYSE
tx_0003978,2025-06-10 09:36:20,NFLX,491.9,964,sell,NASDAQ
tx_0004674,2025-06-10 09:36:22,JNJ,168.22,842,sell,NYSE
tx_0002454,2025-06-10 09:36:23,MSFT,298.22,617,buy,NASDAQ
tx_0003884,2025-06-10 09:36:23,JNJ,168.29,268,sell,NYSE
tx_0005218,2025-06-10 09:36:24,MA,347.13,841,sell,NYSE
tx_0003251,2025-06-10 09:36:24,GOOGL,2867.61,542,buy,NASDAQ
tx_0009362,2025-06-10 09:36:25,KO,56.16,311,buy,NYSE
tx_0006759,2025-06-10 09:36:27,NVDA,202.02,677,sell,NASDAQ
tx_0005918,2025-06-10 09:36:31,NFLX,493.82,602,buy,NASDAQ
tx_0005986,2025-06-10 09:36:33,PG,,655,buy,NYSE
tx_0000594,2025-06-10 09:36:36,PG,142.06,504,sell,NYSE
tx_0000475,2025-06-10 09:36:37,NFLX,495.17,539,sell,NASDAQ
tx_0004899,2025-06-10 09:36:39,FB,329.89,707,buy,NASDAQ
tx_0005674,2025-06-10 09:36:39,NVDA,203.51,951,buy,NASDAQ
tx_0005855,2025-06-10 09:36:40,JNJ,169.61,210,buy,NYSE
tx_0005203,2025-06-10 09:36:42,BRK.B,280.17,554,buy,NYSE
tx_0008333,2025-06-10 09:36:45,BRK.B,280.01,955,sell,NYSE
tx_0000466,2025-06-10 09:36:45,AMZN,3550.83,743,buy,NASDAQ
tx_0000006,2025-06-10 09:36:45,V,217.74,861,buy,NYSE
tx_0003624,2025-06-10 09:36:46,AMZN,3561.55,757,buy,NASDAQ
tx_0002629,2025-06-10 09:36:48,MSFT,298.11,892,sell,NASDAQ
tx_0002799,2025-06-10 09:36:55,PG,141.12,618,buy,NYSE
tx_0002741,2025-06-10 09:36:56,AMZN,3517.48,941,sell,NASDAQ
tx_0003954,2025-06-10 09:36:56,PG,141.25,850,sell,NYSE
tx_0003679,2025-06-10 09:36:56,PEP,149.19,130,sell,NYSE
tx_0002514,2025-06-10 09:36:59,AAPL,149.65,781,buy,NASDAQ
tx_0003534,2025-06-10 09:37:00,NVDA,201.89,654,sell,NASDAQ
tx_0009597,2025-06-10 09:37:01,ADBE,606.13,927,sell,NASDAQ
tx_0007426,2025-06-10 09:37:04,BRK.B,278.36,132,sell,NYSE
tx_0001225,2025-06-10 09:37:09,DIS,181.58,148,sell,NYSE
tx_0006162,2025-06-10 09:37:18,JNJ,168.5,658,buy,NYSE
tx_0000570,2025-06-10 09:37:19,MCD,249.25,168,sell,NYSE
tx_0004155,2025-06-10 09:37:21,ADBE,613.92,841,sell,NASDAQ
tx_0009138,2025-06-10 09:37:22,GOOGL,2837.06,933,sell,NASDAQ
tx_0000368,2025-06-10 09:37:23,NFLX,493.63,946,sell,NASDAQ
tx_0000689,2025-06-10 09:37:27,NFLX,490.18,350,sell,NASDAQ
tx_0005955,2025-06-10 09:37:28,MSFT,300.03,142,buy,NASDAQ
tx_0008534,2025-06-10 09:37:31,MSFT,302.31,417,buy,NASDAQ
tx_0009570,2025-06-10 09:37:31,GOOGL,2818.62,405,buy,NASDAQ
tx_0001207,2025-06-10 09:37:32,FB,330.45,135,sell,NASDAQ
tx_0001718,2025-06-10 09:37:33,PYPL,247.38,180,sell,NASDAQ
tx_0006852,2025-06-10 09:37:33,NVDA,202.23,849,sell,NASDAQ
tx_0007365,2025-06-10 09:37:37,MSFT,298.54,332,buy,NASDAQ
tx_0000355,2025-06-10 09:37:38,NVDA,199.29,513,sell,NASDAQ
tx_0008278,2025-06-10 09:37:41,AMZN,3532.53,803,buy,NASDAQ
tx_0001835,2025-06-10 09:37:41,AMZN,3540.96,315,sell,NASDAQ
tx_0002217,2025-06-10 09:37:46,ADBE,607.53,882,buy,NASDAQ
tx_0007894,2025-06-10 09:37:46,JNJ,170.37,595,sell,NYSE
tx_0004570,2025-06-10 09:37:46,PYPL,252.02,303,buy,NASDAQ
tx_0007096,2025-06-10 09:37:49,V,219.62,190,sell,NYSE
tx_0003567,2025-06-10 09:37:49,V,218.71,811,sell,NYSE
tx_0005868,2025-06-10 09:37:50,PEP,149.06,581,sell,NYSE
tx_0009076,2025-06-10 09:37:50,PEP,148.59,419,sell,NYSE
tx_0000067,2025-06-10 09:37:53,PYPL,250.91,676,buy,NASDAQ
tx_0009430,2025-06-10 09:37:54,FB,332.19,259,sell,NASDAQ
tx_0003902,2025-06-10 09:37:56,PEP,148.94,319,sell,NYSE
tx_0009452,2025-06-10 09:38:01,V,221.21,923,buy,NYSE
tx_0005703,2025-06-10 09:38:02,JNJ,168.83,682,buy,NYSE
tx_0003893,2025-06-10 09:38:09,GOOGL,2840.06,166,sell,NASDAQ
tx_0009443,2025-06-10 09:38:10,AAPL,150.2,282,sell,NASDAQ
tx_0003062,2025-06-10 09:38:11,PYPL,249.02,761,sell,NASDAQ
tx_0001123,2025-06-10 09:38:12,MA,342.19,677,,NYSE
tx_0001657,2025-06-10 09:38:15,WMT,137.91,734,buy,NYSE
tx_0004905,2025-06-10 09:38:15,ADBE,605.68,320,sell,NASDAQ
tx_0001055,2025-06-10 09:38:20,GOOGL,2836.52,700,buy,NASDAQ
tx_0006334,2025-06-10 09:38:22,GOOGL,2857.61,947,sell,NASDAQ
tx_0006383,2025-06-10 09:38:27,DIS,181.32,882,sell,NYSE
tx_0000657,2025-06-10 09:38:29,BRK.B,278.43,166,buy,NYSE
tx_0003255,2025-06-10 09:38:29,BRK.B,281.21,946,buy,NYSE
tx_0006535,2025-06-10 09:38:34,AMZN,3560.76,289,sell,NASDAQ
tx_0005114,2025-06-10 09:38:34,PG,142.68,827,sell,NYSE
tx_0003332,2025-06-10 09:38:35,MCD,251.64,607,buy,NYSE
tx_0003262,2025-06-10 09:38:36,GOOGL,2819.65,398,sell,NASDAQ
tx_0003201,2025-06-10 09:38:37,DIS,181.07,847,buy,NYSE
tx_0001424,2025-06-10 09:38:39,JNJ,169.79,964,buy,NYSE
tx_0003127,2025-06-10 09:38:42,BRK.B,278.71,678,sell,NYSE
tx_0004650,2025-06-10 09:38:42,V,218.77,331,sell,NYSE
tx_0007195,2025-06-10 09:38:44,JNJ,168.03,535,sell,NYSE
tx_0003581,2025-06-10 09:38:47,PEP,147.36,714,sell,NYSE
tx_0009374,2025-06-10 09:38:47,NFLX,492.9,730,buy,NASDAQ
tx_0004852,2025-06-10 09:38:47,DIS,180.67,550,sell,NYSE
tx_0006898,2025-06-10 09:39:05,PG,143.61,320,buy,NYSE
tx_0003872,2025-06-10 09:39:06,NFLX,494.1,434,sell,NASDAQ
tx_0003434,2025-06-10 09:39:06,PYPL,249.68,506,buy,NASDAQ
tx_0008166,2025-06-10 09:39:08,PEP,148.79,283,sell,NYSE
tx_0000748,2025-06-10 09:39:11,V,220.07,856,sell,NYSE
tx_0009548,2025-06-10 09:39:11,PYPL,246.32,133,buy,NASDAQ
tx_0002767,2025-06-10 09:39:11,NVDA,199.86,955,buy,NASDAQ
tx_0009722,2025-06-10 09:39:13,AMZN,3565.32,102,buy,NASDAQ
tx_0007786,2025-06-10 09:39:17,WMT,139.39,599,sell,NYSE
tx_0009884,2025-06-10 09:39:20,DIS,182.59,433,sell,NYSE
tx_0001396,2025-06-10 09:39:25,KO,55.69,508,buy,NYSE
tx_0003828,2025-06-10 09:39:25,ADBE,604.16,685,sell,NASDAQ
tx_0001748,2025-06-10 09:39:26,MCD,252.21,739,sell,NYSE
tx_0002920,2025-06-10 09:39:26,AMZN,3574.63,755,sell,NASDAQ
tx_0007761,2025-06-10 09:39:31,AMZN,3560.89,587,buy,NASDAQ
tx_0005312,2025-06-10 09:39:34,PEP,147.57,655,sell,NYSE
tx_0008403,2025-06-10 09:39:36,MA,342.15,835,buy,NYSE
tx_0007396,2025-06-10 09:39:37,MCD,249.19,164,buy,NYSE
tx_0006685,2025-06-10 09:39:39,V,222.16,973,sell,NYSE
tx_0009207,2025-06-10 09:39:39,TSLA,681.94,631,sell,NASDAQ
tx_0005384,2025-06-10 09:39:42,NFLX,493.15,131,sell,NASDAQ
tx_0004433,2025-06-10 09:39:45,AAPL,149.33,854,sell,NASDAQ
tx_0000015,2025-06-10 09:39:47,NVDA,199.03,699,buy,NASDAQ
tx_0005959,2025-06-10 09:39:48,MCD,251.56,781,sell,NYSE
tx_0009266,2025-06-10 09:39:54,MSFT,300.7,802,buy,NASDAQ
tx_0006643,2025-06-10 09:40:02,MSFT,297.28,552,buy,NASDAQ
tx_0005821,2025-06-10 09:40:03,NFLX,494.0,148,buy,NASDAQ
tx_0002350,2025-06-10 09:40:04,WMT,137.19,208,buy,NYSE
tx_0008881,2025-06-10 09:40:06,MSFT,300.58,471,buy,NASDAQ
tx_0009350,2025-06-10 09:40:09,NVDA,201.56,555,sell,NASDAQ
tx_0009593,2025-06-10 09:40:10,MA,343.8,656,sell,NYSE
tx_0006296,2025-06-10 09:40:13,PG,142.41,425,buy,NYSE
tx_0005965,2025-06-10 09:40:14,V,221.79,845,buy,NYSE
tx_0005045,2025-06-10 09:40:19,PEP,148.92,608,buy,NYSE
tx_0005745,2025-06-10 09:40:20,FB,336.52,741,sell,NASDAQ
tx_0007019,2025-06-10 09:40:21,AMZN,3569.41,251,buy,NASDAQ
tx_0006734,2025-06-10 09:40:28,TSLA,689.13,837,sell,NASDAQ
tx_0009457,2025-06-10 09:40:28,FB,331.38,645,buy,NASDAQ
tx_0008602,2025-06-10 09:40:35,NFLX,497.43,738,buy,NASDAQ
tx_0002688,2025-06-10 09:40:37,NFLX,499.59,101,sell,NASDAQ
tx_0006679,2025-06-10 09:40:38,FB,333.46,695,sell,NASDAQ
tx_0000473,2025-06-10 09:40:42,DIS,180.49,510,sell,NYSE
tx_0005653,2025-06-10 09:40:44,TSLA,681.48,457,buy,NASDAQ
tx_0004602,2025-06-10 09:40:48,GOOGL,2830.0,504,sell,NASDAQ
tx_0001695,2025-06-10 09:40:49,ADBE,597.95,716,buy,NASDAQ
tx_0003091,2025-06-10 09:40:53,FB,332.11,638,sell,NASDAQ
tx_0002637,2025-06-10 09:40:55,MCD,253.56,582,buy,NYSE
tx_0004026,2025-06-10 09:40:59,NFLX,491.83,221,sell,NASDAQ
tx_0004988,2025-06-10 09:41:02,NVDA,201.64,185,buy,NASDAQ
tx_0006100,2025-06-10 09:41:04,AAPL,148.09,547,,NASDAQ
tx_0000866,2025-06-10 09:41:05,GOOGL,2830.82,910,buy,NASDAQ
tx_0009665,2025-06-10 09:41:11,MCD,252.67,110,sell,NYSE
tx_0004310,2025-06-10 09:41:12,V,222.72,615,sell,NYSE
tx_0006800,2025-06-10 09:41:16,MSFT,299.77,750,sell,NASDAQ
tx_0001539,2025-06-10 09:41:16,DIS,182.31,685,sell,NYSE
tx_0001933,2025-06-10 09:41:17,NFLX,496.23,532,sell,NASDAQ
tx_0008009,2025-06-10 09:41:22,MCD,,439,buy,NYSE
tx_0000409,2025-06-10 09:41:22,MA,339.61,832,sell,NYSE
tx_0006283,2025-06-10 09:41:22,GOOGL,2846.31,930,sell,NASDAQ
tx_0004344,2025-06-10 09:41:24,GOOGL,2843.93,510,buy,NASDAQ
tx_0009800,2025-06-10 09:41:25,NVDA,200.51,854,buy,NASDAQ
tx_0007380,2025-06-10 09:41:25,JNJ,171.76,442,sell,NYSE
tx_0002916,2025-06-10 09:41:27,PEP,150.19,211,sell,NYSE
tx_0003282,2025-06-10 09:41:30,DIS,182.25,364,buy,NYSE
tx_0004612,2025-06-10 09:41:31,PG,141.17,180,buy,NYSE
tx_0008142,2025-06-10 09:41:31,NFLX,492.52,836,buy,NASDAQ
tx_0002903,2025-06-10 09:41:31,MA,339.08,663,sell,NYSE
tx_0003639,2025-06-10 09:41:34,PG,143.1,346,buy,NYSE
tx_0005805,2025-06-10 09:41:45,NVDA,200.6,946,buy,NASDAQ
tx_0009175,2025-06-10 09:41:45,FB,333.78,572,buy,NASDAQ
tx_0003793,2025-06-10 09:41:46,GOOGL,2832.47,847,buy,NASDAQ
tx_0005475,2025-06-10 09:41:50,GOOGL,2862.17,473,sell,NASDAQ
tx_0001529,2025-06-10 09:41:51,PYPL,250.08,842,sell,NASDAQ
tx_0000485,2025-06-10 09:41:54,PYPL,249.9,362,buy,NASDAQ
tx_0004128,2025-06-10 09:41:57,BRK.B,277.67,746,buy,NYSE
tx_0003579,2025-06-10 09:42:02,PEP,147.8,648,buy,NYSE
tx_0009832,2025-06-10 09:42:03,PYPL,249.17,904,sell,NASDAQ
tx_0004773,2025-06-10 09:42:03,AMZN,3535.99,733,sell,NASDAQ
tx_0008421,2025-06-10 09:42:06,AMZN,3530.13,393,buy,NASDAQ
tx_0000875,2025-06-10 09:42:09,WMT,138.84,207,sell,NYSE
tx_0005021,2025-06-10 09:42:10,KO,56.03,650,sell,NYSE
tx_0006445,2025-06-10 09:42:10,JNJ,169.38,655,sell,NYSE
tx_0004709,2025-06-10 09:42:19,AMZN,3498.41,456,buy,NASDAQ
tx_0006739,2025-06-10 09:42:21,NVDA,198.8,143,sell,NASDAQ
tx_0002796,2025-06-10 09:42:23,MCD,252.43,451,sell,NYSE
tx_0000774,2025-06-10 09:42:30,GOOGL,2862.44,266,buy,NASDAQ
tx_0001973,2025-06-10 09:42:31,PYPL,247.58,459,buy,NASDAQ
tx_0001033,2025-06-10 09:42:32,GOOGL,2815.54,596,buy,NASDAQ
tx_0006931,2025-06-10 09:42:35,PYPL,247.42,487,sell,NASDAQ
tx_0006730,2025-06-10 09:42:35,TSLA,687.54,514,sell,NASDAQ
tx_0009428,2025-06-10 09:42:38,AMZN,3498.33,622,buy,NASDAQ
tx_0009463,2025-06-10 09:42:41,DIS,180.5,466,buy,NYSE
tx_0005118,2025-06-10 09:42:47,DIS,180.45,194,sell,NYSE
tx_0004823,2025-06-10 09:42:48,GOOGL,2850.37,314,sell,NASDAQ
tx_0004592,2025-06-10 09:42:49,AMZN,3525.74,312,sell,NASDAQ
tx_0007372,2025-06-10 09:42:51,BRK.B,276.39,701,buy,NYSE
tx_0000247,2025-06-10 09:42:51,NVDA,202.41,248,buy,NASDAQ
tx_0002826,2025-06-10 09:42:52,PYPL,251.47,816,buy,NASDAQ
tx_0005357,2025-06-10 09:42:54,NFLX,494.5,546,buy,NASDAQ
tx_0008852,2025-06-10 09:42:58,MA,344.17,334,buy,NYSE
tx_0006159,2025-06-10 09:42:59,BRK.B,276.14,870,sell,NYSE
tx_0008571,2025-06-10 09:43:02,NVDA,202.21,375,buy,NASDAQ
tx_0008544,2025-06-10 09:43:05,ADBE,597.7,811,buy,NASDAQ
tx_0007150,2025-06-10 09:43:08,MA,339.28,149,sell,NYSE
tx_0000893,2025-06-10 09:43:12,AMZN,3548.7,200,buy,NASDAQ
tx_0001919,2025-06-10 09:43:20,JNJ,169.77,817,sell,NYSE
tx_0003065,2025-06-10 09:43:27,ADBE,595.85,683,buy,NASDAQ
tx_0003151,2025-06-10 09:43:29,PYPL,251.51,623,sell,NASDAQ
tx_0004827,2025-06-10 09:43:31,MA,343.01,534,buy,NYSE
tx_0000266,2025-06-10 09:43:33,GOOGL,2855.94,930,sell,NASDAQ
tx_0002836,2025-06-10 09:43:33,ADBE,601.03,998,sell,NASDAQ
tx_0008575,2025-06-10 09:43:34,NFLX,496.2,354,buy,NASDAQ
tx_0008616,2025-06-10 09:43:36,ADBE,597.66,405,buy,NASDAQ
tx_0004156,2025-06-10 09:43:41,V,219.19,994,buy,NYSE
tx_0000144,2025-06-10 09:43:42,JNJ,168.98,412,sell,NYSE
tx_0001724,2025-06-10 09:43:44,TSLA,688.6,984,buy,NASDAQ
tx_0005446,2025-06-10 09:43:46,MA,338.68,497,buy,NYSE
tx_0000863,2025-06-10 09:43:50,BRK.B,275.41,237,sell,NYSE
tx_0004419,2025-06-10 09:43:52,MCD,251.55,328,sell,NYSE
tx_0007699,2025-06-10 09:44:02,PEP,149.5,514,sell,NYSE
