transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange
tx_0005610,2025-06-15 09:30:47,MSFT,302.19,300.0,sell,NASDAQ
tx_0000456,2025-06-15 09:30:50,PG,140.85,187.0,sell,NYSE
tx_0007724,2025-06-15 09:30:54,AMZN,3545.9,829.0,buy,NASDAQ
tx_0001950,2025-06-15 09:30:56,WMT,140.2,662.0,sell,NYSE
tx_0006840,2025-06-15 09:30:57,MA,352.01,299.0,buy,NYSE
tx_0005345,2025-06-15 09:31:02,MCD,250.39,18.0,sell,NYSE
tx_0007186,2025-06-15 09:31:02,NFLX,502.83,862.0,sell,NASDAQ
tx_0000388,2025-06-15 09:31:07,MCD,250.81,926.0,sell,NYSE
tx_0005398,2025-06-15 09:31:08,WMT,139.93,182.0,sell,NYSE
tx_0009251,2025-06-15 09:31:13,DIS,181.59,578.0,sell,NYSE
tx_0004571,2025-06-15 09:31:14,V,218.8,432.0,sell,NYSE
tx_0007578,2025-06-15 09:31:17,FB,330.49,856.0,sell,NASDAQ
tx_0008935,2025-06-15 09:31:21,PYPL,252.1,479.0,sell,NASDAQ
tx_0001217,2025-06-15 09:31:21,NFLX,500.49,,sell,NASDAQ
tx_0006925,2025-06-15 09:31:27,ADBE,599.54,354.0,buy,NASDAQ
tx_0006385,2025-06-15 09:31:28,TSLA,708.94,876.0,buy,NASDAQ
tx_0001172,2025-06-15 09:31:32,JNJ,169.19,540.0,sell,NYSE
tx_0003029,2025-06-15 09:31:41,PG,139.35,498.0,sell,NYSE
tx_0005999,2025-06-15 09:31:43,WMT,139.53,188.0,sell,NYSE
tx_0000573,2025-06-15 09:31:43,KO,54.81,640.0,sell,NYSE
tx_0009042,2025-06-15 09:31:59,NVDA,202.92,201.0,buy,NASDAQ
tx_0005831,2025-06-15 09:32:01,JNJ,169.7,762.0,buy,NYSE
tx_0001843,2025-06-15 09:32:03,BRK.B,281.65,209.0,buy,NYSE
tx_0004636,2025-06-15 09:32:04,MA,345.33,254.0,sell,NYSE
tx_0004752,2025-06-15 09:32:05,GOOGL,2787.7,380.0,buy,NASDAQ
tx_0002831,2025-06-15 09:32:10,ADBE,595.63,377.0,sell,NASDAQ
tx_0006676,2025-06-15 09:32:16,DIS,181.47,618.0,sell,NYSE
tx_0001977,2025-06-15 09:32:22,GOOGL,2783.54,623.0,sell,NASDAQ
tx_0004509,2025-06-15 09:32:22,JNJ,168.85,255.0,buy,NYSE
tx_0007391,2025-06-15 09:32:26,MSFT,303.16,783.0,buy,NASDAQ
tx_0005897,2025-06-15 09:32:29,KO,55.83,208.0,sell,NYSE
tx_0003407,2025-06-15 09:32:30,FB,333.84,397.0,buy,NASDAQ
tx_0005537,2025-06-15 09:32:37,AAPL,150.01,888.0,buy,NASDAQ
tx_0002861,2025-06-15 09:32:37,ADBE,599.41,552.0,sell,NASDAQ
tx_0004414,2025-06-15 09:32:39,NFLX,499.24,622.0,buy,NASDAQ
tx_0004970,2025-06-15 09:32:41,AAPL,151.99,571.0,buy,NASDAQ
tx_0006372,2025-06-15 09:32:41,PG,140.27,46.0,buy,NYSE
tx_0004630,2025-06-15 09:32:43,KO,54.9,827.0,sell,NYSE
tx_0003913,2025-06-15 09:32:44,KO,55.45,663.0,buy,NYSE
tx_0001286,2025-06-15 09:32:49,PEP,149.65,620.0,sell,NYSE
tx_0003315,2025-06-15 09:32:51,WMT,141.86,199.0,buy,NYSE
tx_0009990,2025-06-15 09:32:51,TSLA,704.4,153.0,buy,NASDAQ
tx_0005030,2025-06-15 09:32:51,PEP,149.63,663.0,buy,NYSE
tx_0006897,2025-06-15 09:32:52,AMZN,3510.01,763.0,sell,NASDAQ
tx_0006655,2025-06-15 09:32:58,BRK.B,279.0,354.0,sell,NYSE
tx_0009462,2025-06-15 09:33:01,ADBE,595.77,346.0,buy,NASDAQ
tx_0005275,2025-06-15 09:33:02,JNJ,166.95,665.0,sell,NYSE
tx_0003700,2025-06-15 09:33:03,ADBE,603.3,854.0,buy,
tx_0006566,2025-06-15 09:33:06,FB,332.18,305.0,sell,NASDAQ
tx_0008013,2025-06-15 09:33:08,MSFT,302.44,765.0,sell,NASDAQ
tx_0007963,2025-06-15 09:33:11,PYPL,250.99,170.0,sell,NASDAQ
tx_0000752,2025-06-15 09:33:11,AAPL,150.01,72.0,buy,NASDAQ
tx_0005025,2025-06-15 09:33:12,BRK.B,279.55,524.0,sell,NYSE
tx_0007310,2025-06-15 09:33:13,DIS,180.3,682.0,buy,NYSE
tx_0004847,2025-06-15 09:33:14,V,220.46,284.0,sell,NYSE
tx_0000032,2025-06-15 09:33:16,DIS,181.52,495.0,,NYSE
tx_0000400,2025-06-15 09:33:17,PYPL,250.06,117.0,sell,NASDAQ
tx_0009894,2025-06-15 09:33:19,NFLX,501.54,312.0,buy,NASDAQ
tx_0000390,2025-06-15 09:33:21,AAPL,151.88,283.0,sell,NASDAQ
tx_0004471,2025-06-15 09:33:26,TSLA,709.8,538.0,buy,NASDAQ
tx_0007606,2025-06-15 09:33:32,PG,140.09,880.0,sell,NYSE
tx_0009729,2025-06-15 09:33:36,GOOGL,2764.85,553.0,sell,NASDAQ
tx_0000535,2025-06-15 09:33:39,FB,332.21,786.0,sell,NASDAQ
tx_0009018,2025-06-15 09:33:39,NVDA,198.88,79.0,sell,NASDAQ
tx_0009224,2025-06-15 09:33:40,GOOGL,2757.74,73.0,sell,NASDAQ
tx_0004684,2025-06-15 09:33:45,FB,331.36,525.0,sell,NASDAQ
tx_0006144,2025-06-15 09:33:46,NVDA,201.86,899.0,sell,NASDAQ
tx_0005706,2025-06-15 09:33:50,PYPL,250.29,1.0,buy,NASDAQ
tx_0004484,2025-06-15 09:33:54,AMZN,3523.38,157.0,buy,NASDAQ
tx_0007601,2025-06-15 09:33:56,BRK.B,282.29,347.0,buy,NYSE
tx_0003264,2025-06-15 09:33:57,BRK.B,279.51,42.0,buy,NYSE
tx_0000988,2025-06-15 09:34:03,TSLA,709.21,643.0,buy,NASDAQ
tx_0006738,2025-06-15 09:34:04,ADBE,603.07,20.0,sell,NASDAQ
tx_0007443,2025-06-15 09:34:06,TSLA,705.46,77.0,sell,NASDAQ
tx_0008681,2025-06-15 09:34:07,MA,346.59,329.0,buy,NYSE
tx_0009815,2025-06-15 09:34:08,MCD,251.82,412.0,buy,NYSE
tx_0007167,2025-06-15 09:34:11,AAPL,151.0,164.0,sell,NASDAQ
tx_0006233,2025-06-15 09:34:11,BRK.B,282.42,42.0,sell,NYSE
tx_0005096,2025-06-15 09:34:12,JNJ,168.83,95.0,buy,NYSE
tx_0005951,2025-06-15 09:34:12,MSFT,300.24,634.0,sell,NASDAQ
tx_0002050,2025-06-15 09:34:17,AAPL,150.71,576.0,buy,NASDAQ
tx_0002845,2025-06-15 09:34:19,AMZN,3514.43,167.0,sell,NASDAQ
tx_0003559,2025-06-15 09:34:20,MA,347.62,,buy,NYSE
tx_0004496,2025-06-15 09:34:21,GOOGL,2791.26,406.0,buy,NASDAQ
tx_0003299,2025-06-15 09:34:21,TSLA,696.46,408.0,buy,NASDAQ
tx_0005213,2025-06-15 09:34:24,FB,329.74,795.0,sell,NASDAQ
tx_0003032,2025-06-15 09:34:26,V,219.73,862.0,sell,NYSE
tx_0003134,2025-06-15 09:34:27,PEP,150.68,789.0,sell,NYSE
tx_0007547,2025-06-15 09:34:28,ADBE,594.76,899.0,buy,NASDAQ
tx_0006624,2025-06-15 09:34:28,PG,138.79,624.0,sell,NYSE
tx_0004116,2025-06-15 09:34:31,ADBE,600.47,708.0,buy,NASDAQ
tx_0009017,2025-06-15 09:34:32,NFLX,503.47,820.0,buy,NASDAQ
tx_0007823,2025-06-15 09:34:36,AMZN,3547.3,692.0,buy,
tx_0000979,2025-06-15 09:34:45,PYPL,249.83,205.0,sell,NASDAQ
tx_0000035,2025-06-15 09:34:49,NFLX,502.83,102.0,sell,NASDAQ
tx_0000587,2025-06-15 09:34:50,BRK.B,281.77,429.0,sell,NYSE
tx_0002575,2025-06-15 09:34:55,TSLA,701.07,328.0,buy,NASDAQ
tx_0007083,2025-06-15 09:34:55,AMZN,3523.58,535.0,sell,NASDAQ
tx_0000449,2025-06-15 09:34:57,AMZN,3522.12,989.0,sell,NASDAQ
tx_0002377,2025-06-15 09:34:57,ADBE,599.7,987.0,sell,NASDAQ
tx_0008302,2025-06-15 09:34:58,MSFT,301.24,541.0,buy,NASDAQ
tx_0002882,2025-06-15 09:35:00,NFLX,501.05,772.0,buy,NASDAQ
tx_0004825,2025-06-15 09:35:04,AMZN,3507.4,195.0,sell,NASDAQ
tx_0000931,2025-06-15 09:35:07,MCD,250.22,713.0,sell,NYSE
tx_0008194,2025-06-15 09:35:11,KO,55.05,386.0,sell,NYSE
tx_0002222,2025-06-15 09:35:14,PG,140.05,829.0,buy,NYSE
tx_0007764,2025-06-15 09:35:15,V,218.68,308.0,sell,NYSE
tx_0001253,2025-06-15 09:35:17,V,222.54,533.0,sell,NYSE
tx_0002035,2025-06-15 09:35:18,NFLX,497.85,520.0,buy,NASDAQ
tx_0006923,2025-06-15 09:35:21,ADBE,607.11,426.0,sell,NASDAQ
tx_0006496,2025-06-15 09:35:21,MSFT,297.95,43.0,buy,NASDAQ
tx_0009307,2025-06-15 09:35:21,TSLA,707.53,666.0,sell,NASDAQ
tx_0005470,2025-06-15 09:35:22,V,221.05,531.0,sell,NYSE
tx_0007705,2025-06-15 09:35:24,ADBE,607.33,576.0,sell,NASDAQ
tx_0003695,2025-06-15 09:35:30,PYPL,250.42,703.0,buy,NASDAQ
tx_0006586,2025-06-15 09:35:31,KO,55.13,283.0,sell,NYSE
tx_0007418,2025-06-15 09:35:33,MSFT,300.96,898.0,sell,NASDAQ
tx_0002190,2025-06-15 09:35:36,JNJ,169.43,963.0,buy,NYSE
tx_0005164,2025-06-15 09:35:40,TSLA,711.54,941.0,buy,NASDAQ
tx_0008333,2025-06-15 09:35:41,GOOGL,2766.69,139.0,sell,NASDAQ
tx_0009825,2025-06-15 09:35:44,TSLA,701.79,212.0,buy,NASDAQ
tx_0007442,2025-06-15 09:35:45,PYPL,248.42,920.0,buy,NASDAQ
tx_0001098,2025-06-15 09:35:47,WMT,140.7,89.0,sell,NYSE
tx_0006587,2025-06-15 09:35:48,MCD,246.53,743.0,sell,NYSE
tx_0006150,2025-06-15 09:35:49,GOOGL,2786.24,845.0,buy,NASDAQ
tx_0004769,2025-06-15 09:35:53,MSFT,302.06,561.0,buy,NASDAQ
tx_0000065,2025-06-15 09:35:54,MSFT,300.91,782.0,buy,NASDAQ
tx_0000431,2025-06-15 09:35:55,KO,55.33,488.0,buy,NYSE
tx_0003928,2025-06-15 09:35:58,KO,54.57,824.0,buy,NYSE
tx_0002795,2025-06-15 09:36:00,MSFT,300.46,307.0,buy,NASDAQ
tx_0002555,2025-06-15 09:36:03,NVDA,202.11,930.0,sell,NASDAQ
tx_0006195,2025-06-15 09:36:04,JNJ,167.49,898.0,sell,NYSE
tx_0003337,2025-06-15 09:36:04,GOOGL,2801.15,736.0,buy,NASDAQ
tx_0002512,2025-06-15 09:36:08,V,222.48,797.0,buy,NYSE
tx_0005503,2025-06-15 09:36:09,MA,344.52,723.0,sell,NYSE
tx_0001736,2025-06-15 09:36:11,MA,344.3,531.0,sell,NYSE
tx_0005817,2025-06-15 09:36:16,NVDA,201.51,475.0,sell,NASDAQ
tx_0006704,2025-06-15 09:36:17,AAPL,150.65,842.0,sell,NASDAQ
tx_0005208,2025-06-15 09:36:23,AAPL,151.16,877.0,sell,NASDAQ
tx_0004833,2025-06-15 09:36:23,V,219.95,12.0,sell,NYSE
tx_0004443,2025-06-15 09:36:24,WMT,140.7,177.0,sell,NYSE
tx_0002741,2025-06-15 09:36:25,WMT,139.06,777.0,buy,NYSE
tx_0000275,2025-06-15 09:36:27,PG,140.37,488.0,buy,NYSE
tx_0001556,2025-06-15 09:36:28,JNJ,167.26,249.0,buy,NYSE
tx_0002278,2025-06-15 09:36:31,PYPL,248.75,776.0,sell,NASDAQ
tx_0003585,2025-06-15 09:36:36,TSLA,701.87,362.0,buy,NASDAQ
tx_0003876,2025-06-15 09:36:36,PG,139.19,255.0,sell,NYSE
tx_0005426,2025-06-15 09:36:36,TSLA,705.06,579.0,buy,NASDAQ
tx_0005392,2025-06-15 09:36:36,AAPL,150.06,335.0,sell,NASDAQ
tx_0009810,2025-06-15 09:36:37,BRK.B,282.39,717.0,buy,NYSE
tx_0002701,2025-06-15 09:36:42,FB,322.82,835.0,buy,NASDAQ
tx_0007476,2025-06-15 09:36:47,V,220.89,956.0,sell,NYSE
tx_0001043,2025-06-15 09:36:48,ADBE,594.52,147.0,sell,NASDAQ
tx_0005521,2025-06-15 09:36:49,FB,328.3,31.0,sell,NASDAQ
tx_0007522,2025-06-15 09:36:50,AAPL,150.82,,buy,NASDAQ
tx_0000200,2025-06-15 09:36:51,AMZN,3566.42,871.0,buy,NASDAQ
tx_0005349,2025-06-15 09:36:58,MCD,248.92,475.0,buy,NYSE
tx_0003362,2025-06-15 09:36:59,BRK.B,281.66,257.0,sell,NYSE
tx_0009895,2025-06-15 09:37:02,PG,139.13,465.0,buy,NYSE
tx_0003142,2025-06-15 09:37:05,TSLA,701.11,325.0,buy,NASDAQ
tx_0003482,2025-06-15 09:37:05,AMZN,3569.75,826.0,buy,NASDAQ
tx_0005806,2025-06-15 09:37:09,FB,325.7,159.0,sell,NASDAQ
tx_0000908,2025-06-15 09:37:13,KO,55.37,548.0,buy,NYSE
tx_0001614,2025-06-15 09:37:13,GOOGL,2820.88,312.0,buy,NASDAQ
tx_0002265,2025-06-15 09:37:16,PYPL,249.71,580.0,buy,NASDAQ
tx_0001546,2025-06-15 09:37:18,WMT,140.22,46.0,buy,NYSE
tx_0005529,2025-06-15 09:37:22,MSFT,298.39,839.0,sell,NASDAQ
tx_0002719,2025-06-15 09:37:22,MCD,250.26,256.0,buy,NYSE
tx_0009473,2025-06-15 09:37:24,V,218.01,955.0,sell,NYSE
tx_0001514,2025-06-15 09:37:26,TSLA,703.66,208.0,buy,NASDAQ
tx_0001537,2025-06-15 09:37:28,AAPL,151.96,424.0,buy,NASDAQ
tx_0001883,2025-06-15 09:37:29,JNJ,167.78,355.0,sell,NYSE
tx_0005260,2025-06-15 09:37:32,KO,54.72,530.0,sell,NYSE
tx_0002495,2025-06-15 09:37:33,FB,329.64,84.0,sell,NASDAQ
tx_0009961,2025-06-15 09:37:35,NVDA,199.08,933.0,buy,NASDAQ
tx_0006978,2025-06-15 09:37:39,AAPL,151.29,597.0,buy,NASDAQ
tx_0009325,2025-06-15 09:37:45,KO,54.83,176.0,,NYSE
tx_0002672,2025-06-15 09:37:54,BRK.B,278.83,209.0,sell,NYSE
tx_0000093,2025-06-15 09:37:55,MSFT,303.75,988.0,sell,NASDAQ
tx_0006995,2025-06-15 09:37:56,GOOGL,2773.6,924.0,sell,NASDAQ
tx_0008884,2025-06-15 09:37:57,AAPL,149.94,44.0,buy,NASDAQ
tx_0004498,2025-06-15 09:37:59,PEP,152.46,435.0,sell,NYSE
tx_0005040,2025-06-15 09:38:02,BRK.B,277.72,886.0,buy,NYSE
tx_0000341,2025-06-15 09:38:04,WMT,139.61,897.0,,NYSE
tx_0005422,2025-06-15 09:38:05,JNJ,169.45,352.0,sell,NYSE
tx_0004318,2025-06-15 09:38:05,MSFT,299.77,982.0,buy,NASDAQ
tx_0001110,2025-06-15 09:38:06,PG,138.07,290.0,buy,NYSE
tx_0005006,2025-06-15 09:38:09,NFLX,505.02,536.0,sell,NASDAQ
tx_0002615,2025-06-15 09:38:11,FB,324.24,298.0,sell,NASDAQ
tx_0009272,2025-06-15 09:38:18,MA,343.5,992.0,buy,NYSE
tx_0001247,2025-06-15 09:38:20,NVDA,199.94,826.0,buy,NASDAQ
tx_0002150,2025-06-15 09:38:20,PEP,151.3,393.0,buy,NYSE
tx_0007415,2025-06-15 09:38:21,MSFT,300.37,962.0,buy,NASDAQ
tx_0009948,2025-06-15 09:38:23,WMT,139.88,464.0,sell,NYSE
tx_0002869,2025-06-15 09:38:25,MSFT,303.0,548.0,sell,NASDAQ
tx_0009613,2025-06-15 09:38:29,MA,345.96,608.0,sell,NYSE
tx_0003079,2025-06-15 09:38:31,FB,325.08,33.0,sell,NASDAQ
tx_0006268,2025-06-15 09:38:32,AAPL,151.09,112.0,buy,NASDAQ
tx_0003789,2025-06-15 09:38:33,AMZN,3571.57,315.0,sell,NASDAQ
tx_0005790,2025-06-15 09:38:33,NVDA,199.35,278.0,sell,NASDAQ
tx_0002055,2025-06-15 09:38:36,ADBE,597.62,839.0,buy,NASDAQ
tx_0003167,2025-06-15 09:38:38,NVDA,197.9,715.0,sell,NASDAQ
tx_0004822,2025-06-15 09:38:42,MCD,250.42,973.0,sell,NYSE
tx_0005197,2025-06-15 09:38:44,JNJ,168.73,848.0,buy,NYSE
tx_0004229,2025-06-15 09:38:46,V,,819.0,sell,NYSE
tx_0004319,2025-06-15 09:38:50,MSFT,299.73,480.0,buy,NASDAQ
tx_0000418,2025-06-15 09:38:54,MA,341.62,461.0,buy,NYSE
tx_0007331,2025-06-15 09:38:55,MSFT,301.2,762.0,sell,NASDAQ
tx_0003969,2025-06-15 09:38:56,PYPL,251.56,620.0,buy,NASDAQ
tx_0002410,2025-06-15 09:38:58,FB,330.57,,sell,NASDAQ
tx_0008772,2025-06-15 09:39:01,PG,137.97,660.0,buy,NYSE
tx_0009997,2025-06-15 09:39:03,DIS,179.64,568.0,sell,NYSE
tx_0003322,2025-06-15 09:39:07,PEP,149.81,874.0,sell,NYSE
tx_0008997,2025-06-15 09:39:08,V,220.84,378.0,buy,
tx_0006693,2025-06-15 09:39:10,DIS,179.07,855.0,buy,NYSE
tx_0002313,2025-06-15 09:39:14,PYPL,252.22,301.0,buy,NASDAQ
tx_0002136,2025-06-15 09:39:16,PYPL,250.34,298.0,buy,NASDAQ
tx_0009716,2025-06-15 09:39:20,NFLX,498.88,10.0,buy,NASDAQ
tx_0000634,2025-06-15 09:39:23,PEP,149.66,226.0,sell,NYSE
tx_0001532,2025-06-15 09:39:24,JNJ,169.72,510.0,buy,NYSE
tx_0002275,2025-06-15 09:39:24,PYPL,251.04,357.0,sell,NASDAQ
tx_0000519,2025-06-15 09:39:28,MA,341.89,83.0,buy,NYSE
tx_0002737,2025-06-15 09:39:29,PYPL,253.22,339.0,sell,NASDAQ
tx_0006853,2025-06-15 09:39:30,BRK.B,278.91,28.0,sell,NYSE
tx_0005855,2025-06-15 09:39:32,GOOGL,2819.22,227.0,buy,NASDAQ
tx_0001079,2025-06-15 09:39:33,PYPL,251.46,505.0,buy,NASDAQ
tx_0000803,2025-06-15 09:39:33,MA,341.96,51.0,buy,NYSE
tx_0001379,2025-06-15 09:39:33,MSFT,302.85,886.0,buy,NASDAQ
tx_0005738,2025-06-15 09:39:35,KO,55.87,297.0,buy,NYSE
tx_0008796,2025-06-15 09:39:36,MA,344.2,374.0,buy,NYSE
tx_0002346,2025-06-15 09:39:38,GOOGL,2815.37,163.0,sell,NASDAQ
tx_0007572,2025-06-15 09:39:44,GOOGL,2798.39,439.0,buy,NASDAQ
tx_0000369,2025-06-15 09:39:48,ADBE,593.39,502.0,sell,NASDAQ
tx_0006422,2025-06-15 09:39:58,NVDA,200.0,582.0,sell,NASDAQ
tx_0003039,2025-06-15 09:39:59,FB,328.04,545.0,sell,NASDAQ
tx_0007528,2025-06-15 09:39:59,JNJ,168.04,951.0,sell,NYSE
tx_0006949,2025-06-15 09:39:59,MSFT,304.48,845.0,sell,NASDAQ
tx_0007952,2025-06-15 09:40:01,PG,139.29,403.0,buy,NYSE
tx_0007814,2025-06-15 09:40:07,JNJ,168.44,481.0,sell,NYSE
tx_0000058,2025-06-15 09:40:09,PEP,152.57,535.0,sell,
tx_0000153,2025-06-15 09:40:13,MA,342.04,488.0,sell,NYSE
tx_0009866,2025-06-15 09:40:19,AAPL,153.1,699.0,buy,NASDAQ
tx_0009517,2025-06-15 09:40:19,PYPL,248.8,525.0,buy,NASDAQ
tx_0003435,2025-06-15 09:40:19,NFLX,503.37,540.0,buy,NASDAQ
tx_0002203,2025-06-15 09:40:22,PG,138.77,664.0,buy,NYSE
tx_0000195,2025-06-15 09:40:23,PEP,151.08,597.0,buy,NYSE
tx_0009265,2025-06-15 09:40:25,FB,327.76,680.0,buy,NASDAQ
tx_0002727,2025-06-15 09:40:26,ADBE,595.85,45.0,buy,NASDAQ
tx_0006531,2025-06-15 09:40:28,MA,342.02,635.0,sell,NYSE
tx_0005359,2025-06-15 09:40:28,MSFT,303.78,724.0,buy,NASDAQ
tx_0007227,2025-06-15 09:40:29,NFLX,500.51,61.0,sell,NASDAQ
tx_0003970,2025-06-15 09:40:31,MA,344.95,363.0,buy,NYSE
tx_0009864,2025-06-15 09:40:32,JNJ,168.14,935.0,sell,NYSE
tx_0001771,2025-06-15 09:40:34,NVDA,200.97,438.0,sell,NASDAQ
tx_0001041,2025-06-15 09:40:37,NVDA,200.25,586.0,buy,NASDAQ
tx_0008684,2025-06-15 09:40:39,FB,328.26,864.0,sell,NASDAQ
tx_0007831,2025-06-15 09:40:40,BRK.B,278.83,693.0,sell,NYSE
tx_0000057,2025-06-15 09:40:41,TSLA,706.04,617.0,buy,NASDAQ
tx_0000919,2025-06-15 09:40:43,DIS,181.9,896.0,sell,NYSE
tx_0002556,2025-06-15 09:40:45,V,216.51,150.0,buy,NYSE
tx_0006369,2025-06-15 09:40:46,MA,345.03,580.0,buy,NYSE
tx_0004689,2025-06-15 09:40:46,AAPL,152.59,583.0,buy,NASDAQ
tx_0004599,2025-06-15 09:40:51,MCD,250.11,293.0,buy,NYSE
tx_0002284,2025-06-15 09:40:52,PG,138.63,865.0,buy,NYSE
tx_0002767,2025-06-15 09:40:52,BRK.B,281.15,522.0,sell,NYSE
tx_0008850,2025-06-15 09:40:53,DIS,180.1,194.0,sell,NYSE
tx_0002813,2025-06-15 09:40:54,JNJ,,60.0,sell,NYSE
tx_0001420,2025-06-15 09:40:55,KO,55.63,357.0,sell,NYSE
tx_0007073,2025-06-15 09:40:55,PYPL,248.65,37.0,sell,NASDAQ
tx_0002447,2025-06-15 09:40:58,AMZN,3518.27,981.0,sell,NASDAQ
tx_0005257,2025-06-15 09:40:59,JNJ,168.35,968.0,sell,NYSE
tx_0000248,2025-06-15 09:40:59,DIS,179.95,312.0,buy,NYSE
tx_0008497,2025-06-15 09:41:03,NFLX,498.96,405.0,buy,NASDAQ
tx_0004701,2025-06-15 09:41:03,MA,344.21,167.0,sell,NYSE
tx_0007058,2025-06-15 09:41:09,TSLA,707.43,417.0,buy,NASDAQ
tx_0008491,2025-06-15 09:41:09,PG,139.45,176.0,buy,NYSE
tx_0009443,2025-06-15 09:41:10,PYPL,250.5,364.0,sell,NASDAQ
tx_0004079,2025-06-15 09:41:13,V,219.39,259.0,buy,NYSE
tx_0001401,2025-06-15 09:41:14,PYPL,249.31,67.0,buy,NASDAQ
tx_0009949,2025-06-15 09:41:20,ADBE,592.31,867.0,buy,NASDAQ
tx_0009619,2025-06-15 09:41:20,BRK.B,278.3,681.0,sell,NYSE
tx_0003467,2025-06-15 09:41:21,GOOGL,2820.96,17.0,buy,NASDAQ
tx_0008529,2025-06-15 09:41:21,WMT,141.52,64.0,buy,NYSE
tx_0009351,2025-06-15 09:41:23,PYPL,251.95,13.0,buy,NASDAQ
tx_0004357,2025-06-15 09:41:24,FB,323.86,753.0,sell,NASDAQ
tx_0002064,2025-06-15 09:41:25,BRK.B,277.02,977.0,buy,NYSE
tx_0008402,2025-06-15 09:41:26,AMZN,3555.58,501.0,buy,NASDAQ
tx_0003294,2025-06-15 09:41:30,V,216.49,777.0,buy,NYSE
tx_0001133,2025-06-15 09:41:34,MCD,250.66,472.0,sell,NYSE
tx_0004199,2025-06-15 09:41:35,PYPL,251.49,642.0,sell,NASDAQ
tx_0005028,2025-06-15 09:41:38,PEP,150.62,414.0,buy,NYSE
tx_0003538,2025-06-15 09:41:38,AAPL,151.69,481.0,sell,NASDAQ
tx_0004645,2025-06-15 09:41:41,JNJ,167.71,265.0,buy,NYSE
tx_0005692,2025-06-15 09:41:41,PG,137.6,909.0,sell,NYSE
tx_0009023,2025-06-15 09:41:45,PYPL,251.67,998.0,sell,NASDAQ
tx_0008994,2025-06-15 09:41:47,AAPL,152.77,139.0,sell,NASDAQ
tx_0004217,2025-06-15 09:41:49,NFLX,491.3,211.0,sell,NASDAQ
tx_0004706,2025-06-15 09:41:50,PG,139.31,748.0,sell,NYSE
tx_0007714,2025-06-15 09:41:52,AAPL,152.78,58.0,sell,NASDAQ
tx_0002544,2025-06-15 09:41:58,PYPL,252.33,941.0,sell,NASDAQ
tx_0004662,2025-06-15 09:42:01,PG,138.8,648.0,buy,NYSE
tx_0007163,2025-06-15 09:42:01,BRK.B,281.65,959.0,buy,NYSE
tx_0008411,2025-06-15 09:42:03,AAPL,150.05,785.0,sell,NASDAQ
tx_0000442,2025-06-15 09:42:06,ADBE,586.68,293.0,sell,NASDAQ
tx_0007354,2025-06-15 09:42:11,MSFT,299.74,415.0,sell,NASDAQ
tx_0003690,2025-06-15 09:42:11,PEP,152.46,658.0,sell,NYSE
tx_0008507,2025-06-15 09:42:16,TSLA,706.5,572.0,sell,NASDAQ
tx_0008953,2025-06-15 09:42:16,MCD,249.71,163.0,buy,NYSE
tx_0002492,2025-06-15 09:42:21,BRK.B,276.68,875.0,buy,NYSE
tx_0003702,2025-06-15 09:42:21,AAPL,151.56,137.0,sell,NASDAQ
